city;district;الرقم المرجعي للصفقة;date;property_type;عدد العقارات;price;area
بريده;بريده/ الإزدهار ;33465224;25/11/2025;سكني;1;244 722;407,87
جيزان;جيزان/ الروابي ;33382127;25/11/2025;سكني;1;275 000;640
الجبيل;الجبيل/ المطرفية ;33465070;25/11/2025;سكني;1;144 168;626,7
الخبر;الخبر/ الصواري ;33479594;25/11/2025;سكني;1;1 000 000;318
مكة المكرمة;مكة المكرمة/ الشامية الجديد ;33477805;25/11/2025;سكني;1;550 000;438,59
بارق;بارق/أخرى;33471523;25/11/2025;سكني;1;10 000;625
الدوادمي;الدوادمي/ بدر ;33471313;25/11/2025;سكني;1;940 000;680
جيزان;جيزان/ المحمدية1 ;33460938;25/11/2025;سكني;1;207 350;357,5
جيزان;جيزان/ المحمدية1 ;33460967;25/11/2025;سكني;1;318 130;548,5
جيزان;جيزان/ المحمدية1 ;33460890;25/11/2025;سكني;1;207 350;357,5
جيزان;جيزان/ المحمدية1 ;33461023;25/11/2025;سكني;1;207 350;357,5
جيزان;جيزان/ المحمدية1 ;33460732;25/11/2025;سكني;1;222 279;383,24
جيزان;جيزان/ المحمدية1 ;33460748;25/11/2025;سكني;1;207 350;357,5
جيزان;جيزان/ المحمدية1 ;33460819;25/11/2025;سكني;1;222 203;383,11
جيزان;جيزان/ المحمدية1 ;33460833;25/11/2025;سكني;1;207 350;357,5
جيزان;جيزان/ المحمدية1 ;33461069;25/11/2025;سكني;1;318 019;548,31
جيزان;جيزان/ المحمدية1 ;33460870;25/11/2025;سكني;1;222 203;383,11
جيزان;جيزان/ المحمدية1 ;33461234;25/11/2025;سكني;1;300 918;518,83
جيزان;جيزان/ المحمدية1 ;33461158;25/11/2025;سكني;1;303 528;523,33
الجبيل;الجبيل/ الصفاة ;33479023;25/11/2025;سكني;1;683 000;168
الجبيل;الجبيل/ الصفاة ;33449034;25/11/2025;سكني;1;475 000;326,88
مكة المكرمة;مكة المكرمة/ العمرة ;33474579;25/11/2025;سكني;1;897 252;361
مكة المكرمة;مكة المكرمة/ الفلق الجديد ;33470877;25/11/2025;سكني;1;415 000;145,66
مكة المكرمة;مكة المكرمة/ الفلق الجديد ;33470778;25/11/2025;سكني;1;750 000;900
مكة المكرمة;مكة المكرمة/ مخطط الشرائع 4 ;33469494;25/11/2025;تجاري;1;900 000;442,96
مكة المكرمة;مكة المكرمة/ المسيال الجديد ;33477985;25/11/2025;سكني;1;370 000;600
مكة المكرمة;مكة المكرمة/ المسيال الجديد ;33476007;25/11/2025;سكني;1;650 000;615,52
مكة المكرمة;مكة المكرمة/ مخطط النخيل ;33475428;25/11/2025;سكني;1;950 000;400,18
مكة المكرمة;مكة المكرمة/ القرارة الجديد ;33474206;25/11/2025;سكني;1;200 000;515,19
طريف;طريف/ الشفا ;33466235;25/11/2025;سكني;1;673 467;750
جلاجل;جلاجل/أخرى;33471480;25/11/2025;سكني;1;135 000;760
الخبر;الخبر/ الخور ;33477856;25/11/2025;سكني;1;386 000;84,85
مكة المكرمة;مكة المكرمة/ مخطط ولى العهد 9 جزء ب ;33472526;25/11/2025;سكني;1;390 000;600
مكة المكرمة;مكة المكرمة/ تقسيم أراضى المطلق والجفرى بشارع الحج ;33473833;25/11/2025;سكني;1;209 000;55,41
مكة المكرمة;مكة المكرمة/ تقسيم أراضى المطلق والجفرى بشارع الحج ;33474107;25/11/2025;سكني;1;326 000;85,53
مكة المكرمة;مكة المكرمة/ تقسيم أراضى المطلق والجفرى بشارع الحج ;33476698;25/11/2025;سكني;1;319 000;84,67
مكة المكرمة;مكة المكرمة/ الصفوة ;33474830;25/11/2025;سكني;1;410 000;133,01
مكة المكرمة;مكة المكرمة/ الصفوة ;33480248;25/11/2025;سكني;1;837 200;644
مكة المكرمة;مكة المكرمة/ ام الجود ;33470381;25/11/2025;سكني;1;880 000;851,92
الخبر;الخبر/أخرى;33480190;25/11/2025;سكني;1;1 200 000;325,58
نجران;نجران/ الأثايبة ;33464702;25/11/2025;سكني;1;100 000;805
الهفوف;الهفوف/ الجامعيين ;33466413;25/11/2025;سكني;1;780 000;719,17
الغاط;الغاط/ الياسمين ;33470782;25/11/2025;تجاري;1;100 000;625
نجران;نجران/ شرق المطار  أ ;33478115;25/11/2025;سكني;1;20 000;704
نجران;نجران/ شرق المطار  أ ;33471626;25/11/2025;سكني;1;500 000;752
الهفوف;الهفوف/ السلمانية الجنوبيه ;33468317;25/11/2025;تجاري;1;1 160 000;390
خميس مشيط;خميس مشيط/ شباعة ;33470962;25/11/2025;سكني;1;700 000;425
ابو عريش;ابو عريش/ النزهة ;33474352;25/11/2025;سكني;1;730 000;605
ابو عريش;ابو عريش/ الحارة الشرقية ;33470747;25/11/2025;سكني;1;30 000;272
الهفوف;الهفوف/أخرى;33472017;25/11/2025;سكني;1;539 280;222,76
صبياء;صبياء/أخرى;33457674;25/11/2025;سكني;1;575 000;3 600,00
صبياء;صبياء/أخرى;33470393;25/11/2025;سكني;1;80 000;317,63
البكيريه;البكيريه/ الزهرة ;33452587;25/11/2025;سكني;1;170 000;500
الاحساء;الاحساء/أخرى;33470837;25/11/2025;سكني;1;100 000;110,56
الاحساء;الاحساء/أخرى;33442657;25/11/2025;سكني;1;673 964;1 684,91
الاحساء;الاحساء/أخرى;33447025;25/11/2025;سكني;1;243 545;270,6
تبوك;تبوك/ الجامعة ;33470536;25/11/2025;سكني;1;200 000;721,6
عنيزه;عنيزه/ وادى أبوعلى ;33471008;25/11/2025;سكني;1;400 000;17 352,50
ابقيق;ابقيق/أخرى;33471658;25/11/2025;سكني;1;110 000;700
الجفر;الجفر/ هجر الخامس ;33470754;25/11/2025;سكني;1;180 000;405
الجفر;الجفر/ هجر الحادي عشر ;33465262;25/11/2025;سكني;1;95 000;213,75
الجفر;الجفر/ هجر الحادي عشر ;33465261;25/11/2025;سكني;1;95 000;213,75
صبياء;صبياء/ نخلان ;33482632;25/11/2025;سكني;1;20 000;477,66
صبياء;صبياء/ نخلان ;33482393;25/11/2025;سكني;1;20 000;512,5
صبياء;صبياء/ نخلان ;33471603;25/11/2025;سكني;1;100 000;517,7
صبياء;صبياء/ نخلان ;33466807;25/11/2025;سكني;1;30 000;487,51
البكيريه;البكيريه/ الرياض ;33465402;25/11/2025;سكني;1;650 000;600
الرياض;الرياض/حطين;33474335;25/11/2025;سكني;1;3 200 000;375
الرياض;الرياض/ديراب;33479499;25/11/2025;سكني;1;975 000;750
الدمام;الدمام/ الاسكان ;33465554;25/11/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;33465435;25/11/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;33465299;25/11/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;33465095;25/11/2025;سكني;1;250 000;256,25
الدمام;الدمام/ الاسكان ;33440563;25/11/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;33440438;25/11/2025;سكني;1;250 000;254,88
الدمام;الدمام/ الاسكان ;33439964;25/11/2025;سكني;1;250 000;256,25
الدمام;الدمام/ الاسكان ;33439962;25/11/2025;سكني;1;250 000;254,88
العيون;العيون/ بلدة الجرن ;33479802;25/11/2025;سكني;1;790 625;632,5
المذنب;المذنب/ الروضة2 ;33480385;25/11/2025;سكني;1;70 000;330
المذنب;المذنب/ الريان ;33465244;25/11/2025;سكني;1;100 000;312,5
المذنب;المذنب/ المروج ;33472562;25/11/2025;سكني;1;50 000;220
احد رفيده;احد رفيده/ القرحاء ;33470486;25/11/2025;سكني;1;5 000;622
المزاحميه;المزاحميه/ غرناطة ;33475528;25/11/2025;سكني;1;800 000;625
المزاحميه;المزاحميه/أخرى;33465234;25/11/2025;زراعي;1;1 100 000;6 000,00
المزاحميه;المزاحميه/أخرى;33465741;25/11/2025;زراعي;1;620 000;4 000,00
المجمعه;المجمعه/ المستقبل ;33471466;25/11/2025;سكني;1;436 000;182,1
المجمعه;المجمعه/ الفيحاء ;33471558;25/11/2025;سكني;1;590 000;450
ابها;ابها/ شامية ال عاصم ;33472787;25/11/2025;سكني;1;380 000;600
حائل;حائل/ صديان ;33480525;25/11/2025;سكني;1;360 000;530,36
حائل;حائل/ الوادي ;33479330;25/11/2025;سكني;1;650 000;450
المدينة المنورة;المدينة المنورة/ حى شوران ;33480390;25/11/2025;سكني;1;640 000;232,48
المدينة المنورة;المدينة المنورة/ سيد الشهداء ;33388689;25/11/2025;سكني;1;90 000;153,37
المدينة المنورة;المدينة المنورة/ القبلتين ;33471538;25/11/2025;سكني;1;520 000;226,56
الخبر;الخبر/ الثقبة ;33469482;25/11/2025;سكني;1;900 000;325,58
نجران;نجران/ المفرق ;33467839;25/11/2025;سكني;1;35 000;663
الخرج;الخرج/ العدامة ;33470772;25/11/2025;سكني;1;200 000;509,27
الخرج;الخرج/ العدامة ;33471868;25/11/2025;سكني;1;640 000;800
الخرج;الخرج/ شرق مركز اليمامه ;33470823;25/11/2025;سكني;1;230 000;600
عرعر;عرعر/ حى قرطبة ;33471348;25/11/2025;سكني;1;320 000;720
حائل;حائل/ الجامعيين ;33477906;25/11/2025;سكني;1;730 000;479,5
المدينة المنورة;المدينة المنورة/ مذينب منطقة ميطان ;33471298;25/11/2025;سكني;1;1 210 000;550
المدينة المنورة;المدينة المنورة/ نبلاء ;33470432;25/11/2025;سكني;1;520 000;400
جدة;جدة/ الزمرد ;33471415;25/11/2025;سكني;1;1 120 000;600
جدة;جدة/ القرينية ;33478113;25/11/2025;سكني;1;800 000;828
جدة;جدة/ الرحاب ;33479422;25/11/2025;سكني;1;445 000;114,61
جدة;جدة/ الرحاب ;33480881;25/11/2025;سكني;1;550 000;143,82
جدة;جدة/الربوه;33466696;25/11/2025;سكني;1;2 400 000;575
جدة;جدة/ جوهرة العروس بذهبان غرب طريق المدينة ;33361678;25/11/2025;سكني;1;600 000;868
جدة;جدة/ جوهرة العروس بذهبان غرب طريق المدينة ;33479921;25/11/2025;سكني;1;600 000;868
جدة;جدة/ الفضيلة ;33474594;25/11/2025;سكني;1;1 000 000;200
جدة;جدة/ الزهراء ;33471378;25/11/2025;سكني;1;1 090 000;177,48
القطيف;القطيف/ الجش ;33477729;25/11/2025;سكني;1;1 200 000;300
القطيف;القطيف/أخرى;33479815;25/11/2025;تجاري;1;590 000;700
جدة;جدة/ الندى ;33469955;25/11/2025;سكني;1;480 000;925
جدة;جدة/ الندى ;33470912;25/11/2025;سكني;1;400 000;840,44
جدة;جدة/ قباء ;33480038;25/11/2025;سكني;1;1 700 000;1 200,00
جدة;جدة/ الفنار ;33480360;25/11/2025;سكني;1;2 200 000;1 750,00
جدة;جدة/ الفنار ;33478401;25/11/2025;سكني;1;586 000;421,9
جدة;جدة/ الدرة ;33460885;25/11/2025;تجاري;1;1 480 000;1 073,00
جدة;جدة/ الدرة ;33461332;25/11/2025;تجاري;1;1 480 000;1 073,00
جدة;جدة/ الدرة ;33461108;25/11/2025;تجاري;1;1 480 000;1 073,00
جدة;جدة/ الدرة ;33460947;25/11/2025;تجاري;1;1 480 000;1 073,00
جدة;جدة/ الدرة ;33461026;25/11/2025;سكني;1;647 500;1 073,00
جدة;جدة/ الدرة ;33460918;25/11/2025;تجاري;1;1 480 000;1 073,00
جدة;جدة/ الدرة ;33461125;25/11/2025;سكني;1;647 500;1 073,00
جدة;جدة/ الدرة ;33461198;25/11/2025;سكني;1;647 500;1 073,00
جدة;جدة/ الدرة ;33461303;25/11/2025;سكني;1;647 500;1 073,00
جدة;جدة/ الدرة ;33461704;25/11/2025;سكني;1;647 500;1 073,00
جدة;جدة/ النور ;33480265;25/11/2025;سكني;1;950 000;600
حفر الباطن;حفر الباطن/ اليرموك ;33470542;25/11/2025;سكني;1;350 000;625
حفر الباطن;حفر الباطن/ الفيحاء ;33470938;25/11/2025;تجاري;1;89 000;600
حفر الباطن;حفر الباطن/أخرى;33467558;25/11/2025;سكني;1;200 000;450
حفر الباطن;حفر الباطن/أخرى;33468381;25/11/2025;سكني;1;20 000;690
بريده;بريده/ الرحاب ;33468518;25/11/2025;سكني;1;1 380 000;671,27
بريده;بريده/أخرى;33470830;25/11/2025;سكني;1;1 400 000;42 861,24
الجبيل;الجبيل/ العزيزية ;33475949;25/11/2025;سكني;1;660 000;1 025,00
الجبيل;الجبيل/ جلمودة ;33465150;25/11/2025;سكني;1;240 994;400,4
الجبيل;الجبيل/ جلمودة ;33468902;25/11/2025;سكني;1;35 851;463
الجبيل;الجبيل/ جلمودة ;33306797;25/11/2025;سكني;1;35 906;455,1
الجبيل;الجبيل/ جلمودة ;33464337;25/11/2025;سكني;1;40 564;514
الجبيل;الجبيل/ جلمودة ;33468784;25/11/2025;سكني;1;39 887;515,7
الجبيل;الجبيل/ جلمودة ;33445463;25/11/2025;سكني;1;38 912;519,8
الخبر;الخبر/ التعاون ;33480666;25/11/2025;سكني;1;6 600 000;4 025,40
مكة المكرمة;مكة المكرمة/ ربوة المطلات ;33478328;25/11/2025;سكني;1;3 898 605;923,84
مكة المكرمة;مكة المكرمة/ الملك فهد ;33479472;25/11/2025;سكني;1;1 860 449;569,16
مكة المكرمة;مكة المكرمة/ الملك فهد ;33478946;25/11/2025;سكني;1;1 609 089;492,08
مكة المكرمة;مكة المكرمة/ الملك فهد ;33479080;25/11/2025;سكني;1;1 681 560;514,24
مكة المكرمة;مكة المكرمة/ الملك فهد ;33479197;25/11/2025;سكني;1;1 834 035;560,87
مكة المكرمة;مكة المكرمة/ الملك فهد ;33474635;25/11/2025;سكني;1;1 562 621;477,87
مكة المكرمة;مكة المكرمة/ الملك فهد ;33474379;25/11/2025;سكني;1;1 746 864;534,21
نجران;نجران/ ابا الخريت ;33474628;25/11/2025;سكني;1;10 000;801
الهفوف;الهفوف/ الرابية ;33470510;25/11/2025;سكني;1;400 000;601,44
الهفوف;الهفوف/ شمال اراضى المعلمين ;33480882;25/11/2025;سكني;1;290 000;162,5
الهفوف;الهفوف/ الراجحى ;33470845;25/11/2025;سكني;1;900 000;620,75
الهفوف;الهفوف/ الثليثية ;33470401;25/11/2025;سكني;1;345 000;176,15
الهفوف;الهفوف/ السيفة ;33469935;25/11/2025;سكني;1;2 550 000;427,64
الهفوف;الهفوف/ الدانة ;33477887;25/11/2025;سكني;1;472 500;525
الهفوف;الهفوف/ الحزام الأخضر ;33476345;25/11/2025;سكني;1;600 000;500
خميس مشيط;خميس مشيط/أخرى;33470419;25/11/2025;سكني;1;145 000;103,71
خميس مشيط;خميس مشيط/ الأمير عبدالله بن سلمان ;33470463;25/11/2025;سكني;1;1 000 000;600
ابو عريش;ابو عريش/ رح ابوعريش ;33480491;25/11/2025;سكني;1;100 000;320
صبياء;صبياء/أخرى;33471941;25/11/2025;سكني;1;380 000;380
الزلفي;الزلفي/ الملك عبد الله ;33470926;25/11/2025;سكني;1;150 000;309,08
البكيريه;البكيريه/ شرق ساق الجواء ;33472035;25/11/2025;زراعي;1;790 000;438 974,93
ابقيق;ابقيق/أخرى;33470789;25/11/2025;زراعي;1;3 200 000;50 055,00
المذنب;المذنب/أخرى;33479301;25/11/2025;زراعي;1;590 000;506 000,00
المذنب;المذنب/ الأندلس ;33470810;25/11/2025;سكني;1;10 000;322,5
البدائع;البدائع/أخرى;33465318;25/11/2025;سكني;1;90 000;589
الخفجي;الخفجي/ الفيصلية ;33471926;25/11/2025;سكني;1;363 000;550
الخفجي;الخفجي/ العزيزية ;33470483;25/11/2025;سكني;1;250 000;442
الخفجي;الخفجي/ المروج ;33448787;25/11/2025;تجاري;1;600 000;500
الخفجي;الخفجي/ السلام ;33470802;25/11/2025;سكني;1;470 000;717,05
حائل;حائل/ الشفا ;33479320;25/11/2025;سكني;1;557 000;800
حائل;حائل/ الياسمين ;33469330;25/11/2025;سكني;1;650 000;800
شقراء;شقراء/ الغدير ;33469700;25/11/2025;سكني;1;390 000;450
شقراء;شقراء/أخرى;33443983;25/11/2025;زراعي;1;2 300 000;51 200,00
بقعاء;بقعاء/أخرى;33471541;25/11/2025;سكني;1;50 000;1 050,00
بريده;بريده/ الرحاب ;33482042;25/11/2025;سكني;1;780 000;307,77
سكاكا;سكاكا/ بدر ;33469957;25/11/2025;سكني;1;400 000;551
طريف;طريف/ المنتزة ;33468533;25/11/2025;سكني;1;300 000;939,71
حائل;حائل/ الجبل ;33470591;25/11/2025;سكني;1;230 000;715,18
جدة;جدة/ المنار ;33480785;25/11/2025;سكني;1;475 000;131,25
جدة;جدة/ المنار ;33481530;25/11/2025;سكني;1;475 000;131,25
جدة;جدة/ المنار ;33480394;25/11/2025;سكني;1;405 000;123,82
جدة;جدة/ المنار ;33482293;25/11/2025;سكني;1;430 000;117,75
جدة;جدة/ المنار ;33475445;25/11/2025;سكني;1;569 000;153,1
بقعاء;بقعاء/ مخطط بقعاء الشرقيه ;33470548;25/11/2025;سكني;1;5 000;602,31
عفيف;عفيف/ حى الورود ;33463717;25/11/2025;سكني;1;20 000;660
عيون الجوى;عيون الجوى/ النهضة ;33470496;25/11/2025;سكني;1;70 000;540
جدة;جدة/ مريخ ;33475049;25/11/2025;سكني;1;1 888 080;629,36
جدة;جدة/ مريخ ;33478039;25/11/2025;سكني;1;1 958 495;621,86
جدة;جدة/ مريخ ;33474797;25/11/2025;سكني;1;1 934 905;614,37
جدة;جدة/ مريخ ;33475296;25/11/2025;سكني;1;1 958 495;621,86
جدة;جدة/ مريخ ;33474679;25/11/2025;سكني;1;1 934 905;614,37
جدة;جدة/ مريخ ;33468591;25/11/2025;سكني;1;1 888 079;599,39
جدة;جدة/ مريخ ;33469067;25/11/2025;سكني;1;1 888 079;599,39
جدة;جدة/ مريخ ;33473277;25/11/2025;سكني;1;1 888 079;599,39
المجمعه;المجمعه/ المستقبل ;33470767;25/11/2025;سكني;1;200 000;402,6
الرس;الرس/أخرى;33474701;25/11/2025;سكني;1;90 000;429,45
الدمام;الدمام/ العروبة ;33477904;25/11/2025;سكني;1;759 000;660
الطائف;الطائف/ الصيانة ;33468061;25/11/2025;تجاري;1;400 000;416,02
الرياض;الرياض/الجنادرية;33478307;25/11/2025;سكني;1;690 000;213,98
المدينة المنورة;المدينة المنورة/ نبلاء ;33475349;25/11/2025;تجاري;1;1 900 000;1 039,98
المدينة المنورة;المدينة المنورة/ نبلاء ;33474823;25/11/2025;تجاري;1;1 700 000;869,58
الدمام;الدمام/ الشعلة ;33465992;25/11/2025;سكني;1;1 300 000;338,12
مكة المكرمة;مكة المكرمة/ الشبيكة الجديد ;33470759;25/11/2025;سكني;1;400 000;450
المزاحميه;المزاحميه/ نواره ;33468894;25/11/2025;سكني;1;587 800;770,39
جدة;جدة/ الزهراء ;33478241;25/11/2025;سكني;1;3 000 000;309,43
حفر الباطن;حفر الباطن/ الرائد ;33479734;25/11/2025;سكني;1;135 000;945
حفر الباطن;حفر الباطن/ الرائد ;33479944;25/11/2025;سكني;1;135 000;881,57
حائل;حائل/ قرية اجا ;33465559;25/11/2025;سكني;1;2 010 228;1 675,18
الطائف;الطائف/ الورود ;33473495;25/11/2025;سكني;1;695 000;632,44
الخبر;الخبر/ اللؤلؤ ;33468012;25/11/2025;سكني;1;264 600;378
الخبر;الخبر/ اللؤلؤ ;33476374;25/11/2025;سكني;1;515 025;735,75
حائل;حائل/ الودي ;33475117;25/11/2025;سكني;1;75 000;234,52
خميس مشيط;خميس مشيط/ الشفاء ;33468144;25/11/2025;سكني;1;690 000;660
البرك;البرك/ الحريضة ;33468937;25/11/2025;سكني;1;110 000;600
حائل;حائل/ المدائن ;33470407;25/11/2025;سكني;1;640 000;636
حائل;حائل/ المدائن ;33466212;25/11/2025;سكني;1;80 000;600
الظهران;الظهران/ صناعية الظهران ;33477886;25/11/2025;سكني;1;8 767 600;5 479,75
الظهران;الظهران/ صناعية الظهران ;33475862;25/11/2025;سكني;1;8 767 600;5 479,75
الظهران;الظهران/ صناعية الظهران ;33476396;25/11/2025;سكني;1;8 767 600;5 479,75
الخرج;الخرج/ الزاهر ;33470454;25/11/2025;سكني;1;165 000;375
المدينة المنورة;المدينة المنورة/ وادي البطان ;33463708;25/11/2025;سكني;1;100 000;250
الطائف;الطائف/ ضاحية الإسكان ;33467841;25/11/2025;سكني;1;50 000;450
جدة;جدة/ المسرة ;33470627;25/11/2025;سكني;1;250 000;448,91
جدة;جدة/ المسرة ;33470632;25/11/2025;سكني;1;250 000;448,91
جدة;جدة/ خارج حدود الاحياء ;33472026;25/11/2025;سكني;1;140 000;449,98
جدة;جدة/ خارج حدود الاحياء ;33470493;25/11/2025;سكني;1;300 000;899,95
جدة;جدة/ خارج حدود الاحياء ;33470620;25/11/2025;سكني;1;165 000;450
جدة;جدة/ خارج حدود الاحياء ;33470619;25/11/2025;سكني;1;165 000;450
القطيف;القطيف/ الوئام ;33467707;25/11/2025;سكني;1;670 305;446,87
مكة المكرمة;مكة المكرمة/ حارة الباب الجديد ;33470665;25/11/2025;سكني;1;800 000;600
الخبراء;الخبراء/ السلام ;33474369;25/11/2025;سكني;1;35 000;615
بيش;بيش/ الخضراء1 ;33482262;25/11/2025;سكني;1;5 000;249,69
الطائف;الطائف/ قروى ;33470429;25/11/2025;سكني;1;15 000;5 100,00
المدينة المنورة;المدينة المنورة/ نبلاء ;33470609;25/11/2025;سكني;1;737 400;600
المدينة المنورة;المدينة المنورة/ نبلاء ;33471382;25/11/2025;سكني;1;737 400;600
حائل;حائل/ إشبيليا ;33478626;25/11/2025;سكني;1;410 000;252,05
مكة المكرمة;مكة المكرمة/ الفلق الجديد ;33474916;25/11/2025;سكني;1;270 000;340,5
الطائف;الطائف/ القمرية ;33473917;25/11/2025;سكني;1;1 200 000;600
الطائف;الطائف/ القمرية ;33473096;25/11/2025;سكني;1;1 200 000;591
بقعاء;بقعاء/ البساتين ;33478497;25/11/2025;سكني;1;44 000;350
بقعاء;بقعاء/ البساتين ;33470939;25/11/2025;سكني;1;20 000;330
الدمام;الدمام/ الشعلة ;33479196;25/11/2025;سكني;1;932 193;661,13
الدمام;الدمام/ الشعلة ;33469235;25/11/2025;سكني;1;1 335 002;946,81
مكة المكرمة;مكة المكرمة/ حي الشرائع ;33480395;25/11/2025;سكني;1;900 000;460
بيش;بيش/أخرى;33444900;25/11/2025;سكني;1;150 000;528,5
بيش;بيش/أخرى;33482045;25/11/2025;سكني;1;20 000;580
القنفذه;القنفذه/ مخطط دوقة ;33480023;25/11/2025;سكني;1;10 000;500
لينه;لينه/ لينة القديمة ;33447126;25/11/2025;سكني;1;10 000;291,2
البكيريه;البكيريه/ الصفا ;33457649;25/11/2025;سكني;1;233 334;692,55
الجبيل;الجبيل/ ضاحية الملك فهد حي العزيزية المجاورة الأولى ;33479544;25/11/2025;تجاري;1;790 000;770
الهفوف;الهفوف/ الزهراء ;33470988;25/11/2025;سكني;1;472 000;419,92
الهفوف;الهفوف/ الأمراء ;33480024;25/11/2025;سكني;1;270 000;400
الهفوف;الهفوف/ الأمراء ;33479928;25/11/2025;سكني;1;270 000;400
الهفوف;الهفوف/ الأمراء ;33479808;25/11/2025;سكني;1;270 000;400
الهفوف;الهفوف/ الأمراء ;33479725;25/11/2025;سكني;1;270 000;400
الهفوف;الهفوف/ الأمراء ;33479558;25/11/2025;سكني;1;270 000;400
حفر الباطن;حفر الباطن/ العزيزية ;33470981;25/11/2025;سكني;1;50 000;300
القنفذه;القنفذه/ خارج حدود الاحياء ;33466464;25/11/2025;زراعي;1;175 000;5 029,00
حفر الباطن;حفر الباطن/ قرطبة ;33465228;25/11/2025;سكني;1;200 000;750
الخفجي;الخفجي/ العزيزية ;33481241;25/11/2025;سكني;1;300 000;556
رياض الخبراء;رياض الخبراء/ الجزيرة ;33464694;25/11/2025;سكني;1;100 000;324
الدلم;الدلم/ مركز العزيزة ;33470584;25/11/2025;سكني;1;100 000;875
حفر الباطن;حفر الباطن/ السلمانية ;33471304;25/11/2025;سكني;1;43 000;743,13
الهفوف;الهفوف/ منسوبي التعليم الأول ;33467554;25/11/2025;سكني;1;400 000;400
الطائف;الطائف/ ريحه ;33471280;25/11/2025;سكني;1;250 000;517,88
بريده;بريده/ خضيراء الشمالية ;33465886;25/11/2025;سكني;1;170 000;1 013,75
موقق;موقق/ روض الشقيق ;33465231;25/11/2025;سكني;1;32 000;300
خميس مشيط;خميس مشيط/ الوسام ;33474541;25/11/2025;سكني;1;1 183 512;986,33
خميس مشيط;خميس مشيط/ الوسام ;33475668;25/11/2025;سكني;1;384 296;480,37
خميس مشيط;خميس مشيط/ الوسام ;33474119;25/11/2025;سكني;1;972 276;810,23
تبوك;تبوك/ شمال الجامعة ;33478141;25/11/2025;تجاري;1;360 000;641,91
الجبيل;الجبيل/ العزيزية ;33476207;25/11/2025;تجاري;1;630 000;600
الزلفي;الزلفي/ الملك سلمان ;33477605;25/11/2025;سكني;1;170 000;319,1
الدمام;الدمام/ الاتصالات ;33472918;25/11/2025;سكني;1;4 462 400;1 784,96
الدمام;الدمام/ الاتصالات ;33472653;25/11/2025;سكني;1;2 658 938;1 181,75
الدمام;الدمام/ الاتصالات ;33468457;25/11/2025;سكني;1;750 000;375
القنفذه;القنفذه/أخرى;33471508;25/11/2025;سكني;1;20 000;500
الحناكية;الحناكية/أخرى;33475932;25/11/2025;سكني;1;80 000;600
بريده;بريده/ البدور ;33477642;25/11/2025;سكني;1;131 250;312,5
بريده;بريده/ البدور ;33477411;25/11/2025;سكني;1;183 375;407,5
حائل;حائل/ الأندلس ;33480712;25/11/2025;سكني;1;493 000;425
ضمد;ضمد/ الزاهر ;33480719;25/11/2025;سكني;1;192 700;470
ضمد;ضمد/ الزاهر ;33480926;25/11/2025;سكني;1;278 890;604,64
ضمد;ضمد/ الزاهر ;33480600;25/11/2025;سكني;1;205 000;500
ضمد;ضمد/ الزاهر ;33481060;25/11/2025;سكني;1;222 605;482,61
جدة;جدة/ الياقوت ;33475479;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33473381;25/11/2025;سكني;1;4 416 724;1 698,74
جدة;جدة/ الياقوت ;33474399;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33475371;25/11/2025;سكني;1;2 262 234;870,09
جدة;جدة/ الياقوت ;33474187;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33474128;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33474023;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33473654;25/11/2025;سكني;1;1 775 020;682,7
جدة;جدة/ الياقوت ;33474904;25/11/2025;سكني;1;2 265 614;871,39
جدة;جدة/ الياقوت ;33474630;25/11/2025;سكني;1;1 794 000;690
جدة;جدة/ الياقوت ;33475566;25/11/2025;سكني;1;1 950 000;750
جدة;جدة/ الياقوت ;33476278;25/11/2025;سكني;1;1 950 000;750
الظهران;الظهران/ صناعية الظهران ;33474700;25/11/2025;سكني;1;950 000;1 000,00
الظهران;الظهران/ صناعية الظهران ;33474185;25/11/2025;سكني;1;950 000;1 000,00
الظهران;الظهران/ صناعية الظهران ;33475387;25/11/2025;سكني;1;1 578 731;1 857,33
الظهران;الظهران/ صناعية الظهران ;33475565;25/11/2025;سكني;1;1 574 200;1 852,00
جدة;جدة/ الغدير ;33471874;25/11/2025;سكني;1;300 000;300
الطائف;الطائف/ طيبة ;33506390;26/11/2025;سكني;1;150 000;921,66
الطائف;الطائف/ الشهداء الجنوبية ;33497077;26/11/2025;سكني;1;200 000;162
شروره;شروره/ سلطانه ;33498357;26/11/2025;سكني;1;300 000;616
الدلم;الدلم/ الخالدية ;33507513;26/11/2025;سكني;1;100 000;500
حوطة بني تميم;حوطة بني تميم/أخرى;33499549;26/11/2025;سكني;1;15 000;630
الرياض;الرياض/الزهرة;33491969;26/11/2025;سكني;1;120 000;500
